data,time1,time2,r1c,r1f,r2c,r2f,rk1,rk2,result
17/10/2004,"Internacional","Botafogo",0.733333,0.0666667,0.6,0.266667,371,219,V
17/10/2004,"Juventude","Palmeiras",0.266667,0.666667,0.266667,0.533333,308,278,D
17/10/2004,"SãoCaetano","Paysandu",1,0.533333,0.866667,0.266667,287,180,V
23/10/2004,"Botafogo","Vitória",0.6,0.266667,0.6,0.0666667,219,141,E
23/10/2004,"Coritiba","Juventude",0.533333,0.266667,0.266667,0.666667,220,308,D
23/10/2004,"Cruzeiro","AtléticoMG",0.266667,0.333333,0.533333,0.266667,375,267,D
23/10/2004,"Grêmio","Internacional",0.466667,0.0666667,0.733333,0.266667,265,371,D
23/10/2004,"Palmeiras","AtléticoPR",0.466667,0.533333,0.866667,0.533333,278,345,V
23/10/2004,"Paysandu","Goiás",0.866667,0.266667,0.8,0.2,180,344,V
24/10/2004,"Criciúma","Figueirense",0.466667,0,0.8,0.0666667,110,325,V
24/10/2004,"Guarani","PontePreta",0.533333,0.2,0.2,0.466667,143,245,E
24/10/2004,"Paraná","Corinthians",0.466667,0.533333,0.533333,0.533333,309,358,D
24/10/2004,"SãoCaetano","Fluminense",1,0.533333,0.466667,0.666667,287,340,V
24/10/2004,"SãoPaulo","Santos",0.666667,0.666667,0.733333,0.6,431,415,V
24/10/2004,"Vasco","Flamengo",0.6,0.333333,0.866667,0.0666667,309,321,V
26/10/2004,"Cruzeiro","Grêmio",0.466667,0.333333,0.466667,0,375,265,V
26/10/2004,"Goiás","AtléticoPR",0.8,0.2,0.866667,0.466667,344,345,V
26/10/2004,"Palmeiras","Botafogo",0.666667,0.533333,0.6,0.266667,278,219,V
26/10/2004,"Vitória","AtléticoMG",0.8,0.0666667,0.533333,0.266667,141,267,V
27/10/2004,"Coritiba","Vasco",0.333333,0.266667,0.6,0.466667,220,309,D
27/10/2004,"Criciúma","Corinthians",0.533333,0,0.533333,0.4,110,358,E
27/10/2004,"Flamengo","Santos",0.733333,0.0666667,0.733333,0.466667,321,415,E
27/10/2004,"Fluminense","Juventude",0.466667,0.666667,0.266667,0.6,340,308,V
27/10/2004,"Internacional","Guarani",0.666667,0.266667,0.533333,0.333333,371,143,D
27/10/2004,"Paraná","Figueirense",0.666667,0.533333,0.8,0.0666667,309,325,V
27/10/2004,"PontePreta","Paysandu",0.333333,0.466667,0.866667,0.0666667,245,180,V
30/10/2004,"AtléticoMG","Criciúma",0.533333,0.266667,0.533333,0.0666667,267,110,E
30/10/2004,"AtléticoPR","Internacional",0.866667,0.466667,0.666667,0.266667,345,371,V
30/10/2004,"Botafogo","Cruzeiro",0.6,0.266667,0.466667,0.133333,219,375,V
30/10/2004,"Corinthians","Vitória",0.533333,0.4,0.8,0.0666667,358,141,V
30/10/2004,"Figueirense","SãoPaulo",0.8,0.0666667,0.666667,0.466667,325,431,V
30/10/2004,"Grêmio","Palmeiras",0.4,0,0.666667,0.666667,265,278,D
30/10/2004,"Guarani","Goiás",0.4,0.333333,0.8,0.266667,143,344,E
30/10/2004,"Juventude","Flamengo",0.466667,0.6,0.733333,0.0666667,308,321,V
30/10/2004,"Paysandu","Coritiba",0.733333,0.0666667,0.333333,0.133333,180,220,E
30/10/2004,"Santos","Fluminense",0.866667,0.466667,0.466667,0.466667,415,340,V
31/10/2004,"Vasco","PontePreta",0.666667,0.466667,0.333333,0.333333,309,245,E
03/11/2004,"SãoPaulo","SãoCaetano",0.866667,0.466667,1,0.466667,431,287,V
06/11/2004,"Flamengo","Guarani",0.733333,0.0666667,0.4,0.333333,321,143,V
06/11/2004,"Goiás","AtléticoMG",0.8,0.266667,0.533333,0.266667,344,267,V
06/11/2004,"Palmeiras","Paysandu",0.866667,0.666667,0.733333,0,278,180,V
06/11/2004,"Paraná","Grêmio",0.8,0.533333,0.4,0,309,265,V
07/11/2004,"Coritiba","Figueirense",0.466667,0.133333,0.8,0.0666667,220,325,V
07/11/2004,"Criciúma","Santos",0.6,0.0666667,0.866667,0.333333,110,415,E
07/11/2004,"Cruzeiro","Vasco",0.666667,0.133333,0.666667,0.266667,375,309,V
07/11/2004,"Fluminense","AtléticoPR",0.266667,0.466667,0.866667,0.466667,340,345,D
07/11/2004,"Internacional","Corinthians",0.8,0.266667,0.533333,0.4,371,358,V
07/11/2004,"PontePreta","SãoCaetano",0.266667,0.333333,1,0.466667,245,287,D
07/11/2004,"SãoPaulo","Botafogo",1,0.466667,0.6,0.266667,431,219,V
07/11/2004,"Vitória","Juventude",0.666667,0.0666667,0.466667,0.666667,141,308,E
10/11/2004,"SãoCaetano","Paraná",1,0.466667,0.8,0.333333,287,309,V
13/11/2004,"Botafogo","Coritiba",0.733333,0.266667,0.466667,0.133333,219,220,V
13/11/2004,"SãoCaetano","Cruzeiro",1,0.466667,0.666667,0.0666667,287,375,V
13/11/2004,"Grêmio","PontePreta",0.4,0,0.266667,0.133333,265,245,V
13/11/2004,"Corinthians","Fluminense",0.533333,0.4,0.266667,0.333333,358,340,E
14/11/2004,"AtléticoMG","Flamengo",0.533333,0.266667,0.733333,0.0666667,267,321,V
14/11/2004,"AtléticoPR","Criciúma",0.866667,0.466667,0.6,0.0666667,345,110,V
14/11/2004,"Figueirense","Palmeiras",0.6,0.0666667,0.866667,0.8,325,278,D
14/11/2004,"Guarani","Vitória",0.4,0.333333,0.666667,0.133333,143,141,E
14/11/2004,"Juventude","Internacional",0.466667,0.666667,0.8,0.4,308,371,D
14/11/2004,"Paysandu","Paraná",0.6,0,0.8,0.2,180,309,E
14/11/2004,"Santos","Goiás",0.866667,0.333333,0.8,0.266667,415,344,V
14/11/2004,"Vasco","SãoPaulo",0.733333,0.266667,1,0.466667,309,431,E
20/11/2004,"Fluminense","Figueirense",0.2,0.333333,0.6,0.2,340,325,D
20/11/2004,"Palmeiras","Guarani",0.666667,0.8,0.4,0.466667,278,143,D
20/11/2004,"Paraná","AtléticoMG",0.8,0.2,0.533333,0.2,309,267,V
20/11/2004,"Vitória","Grêmio",0.866667,0.133333,0.4,0,141,265,V
21/11/2004,"Coritiba","Santos",0.266667,0.133333,0.866667,0.533333,220,415,D
21/11/2004,"Criciúma","Paysandu",0.733333,0.0666667,0.6,0,110,180,V
21/11/2004,"Cruzeiro","Corinthians",0.6,0.0666667,0.533333,0.533333,375,358,D
21/11/2004,"Flamengo","Botafogo",0.6,0.0666667,0.733333,0.266667,321,219,E
21/11/2004,"Goiás","Vasco",0.8,0.266667,0.733333,0.2,344,309,V
21/11/2004,"Internacional","SãoCaetano",0.8,0.4,1,0.266667,371,287,V
21/11/2004,"PontePreta","AtléticoPR",0.266667,0.133333,0.866667,0.466667,245,345,D
21/11/2004,"SãoPaulo","Juventude",1,0.466667,0.466667,0.466667,431,308,V
27/11/2004,"Botafogo","Guarani",0.733333,0.266667,0.4,0.4,219,143,V
27/11/2004,"Cruzeiro","Fluminense",0.4,0.0666667,0.2,0.466667,375,340,D
27/11/2004,"Figueirense","AtléticoMG",0.8,0.2,0.533333,0.2,325,267,V
27/11/2004,"Paraná","Goiás",0.8,0.2,0.8,0.266667,309,344,V
27/11/2004,"SãoPaulo","Internacional",1,0.466667,0.8,0.4,431,371,V
28/11/2004,"Coritiba","Vitória",0.4,0.133333,0.866667,0.133333,220,141,V
28/11/2004,"Grêmio","AtléticoPR",0.266667,0,0.866667,0.466667,265,345,E
28/11/2004,"Palmeiras","Flamengo",0.6,0.8,0.6,0.266667,278,321,D
28/11/2004,"Paysandu","Santos",0.466667,0,0.866667,0.4,180,415,E
28/11/2004,"PontePreta","Criciúma",0.4,0.133333,0.733333,0.0666667,245,110,V
28/11/2004,"SãoCaetano","Corinthians",1,0.266667,0.533333,0.466667,287,358,V
28/11/2004,"Vasco","Juventude",0.6,0.2,0.466667,0.333333,309,308,E
04/12/2004,"Criciúma","Paraná",0.533333,0.0666667,0.8,0.4,110,309,D
04/12/2004,"Fluminense","PontePreta",0.4,0.466667,0.4,0.133333,340,245,V
04/12/2004,"Goiás","Palmeiras",0.866667,0.266667,0.6,0.666667,344,278,E
04/12/2004,"Guarani","Figueirense",0.6,0.4,0.8,0.2,143,325,V
04/12/2004,"AtléticoMG","Paysandu",0.533333,0.2,0.466667,0.0666667,267,180,E
04/12/2004,"Corinthians","Vasco",0.533333,0.466667,0.6,0.2,358,309,V
05/12/2004,"Internacional","Cruzeiro",0.8,0.4,0.4,0.0666667,371,375,V
05/12/2004,"Flamengo","Coritiba",0.6,0.266667,0.4,0.2,321,220,E
05/12/2004,"Vitória","SãoPaulo",0.666667,0.133333,1,0.666667,141,431,D
05/12/2004,"Santos","Grêmio",0.866667,0.4,0.266667,0,415,265,V
05/12/2004,"AtléticoPR","SãoCaetano",0.866667,0.466667,1,0.266667,345,287,V
05/12/2004,"Juventude","Botafogo",0.466667,0.333333,0.733333,0.0666667,308,219,V
11/12/2004,"Grêmio","AtléticoMG",0.266667,0,0.533333,0.2,265,267,D
11/12/2004,"Paysandu","Guarani",0.6,0.0666667,0.6,0.4,180,143,V
11/12/2004,"Palmeiras","Criciúma",0.6,0.666667,0.533333,0.0666667,278,110,V
11/12/2004,"Paraná","Fluminense",0.8,0.4,0.4,0.466667,309,340,D
12/12/2004,"Figueirense","Juventude",0.8,0.2,0.466667,0.133333,325,308,V
12/12/2004,"Vasco","AtléticoPR",0.6,0.2,0.866667,0.466667,309,345,V
12/12/2004,"Botafogo","Corinthians",0.666667,0.0666667,0.533333,0.466667,219,358,D
12/12/2004,"SãoCaetano","Santos",0.8,0.266667,0.866667,0.6,287,415,D
12/12/2004,"PontePreta","Internacional",0.4,0.133333,0.8,0.6,245,371,D
12/12/2004,"Cruzeiro","Vitória",0.6,0.0666667,0.666667,0.133333,375,141,V
12/12/2004,"SãoPaulo","Flamengo",0.866667,0.666667,0.6,0.266667,431,321,E
12/12/2004,"Coritiba","Goiás",0.6,0.2,0.866667,0.0666667,220,344,V
19/12/2004,"Criciúma","Coritiba",0.4,0.0666667,0.6,0.266667,110,220,E
19/12/2004,"Internacional","Paraná",0.8,0.6,0.8,0.333333,371,309,V
19/12/2004,"Flamengo","Cruzeiro",0.6,0.266667,0.6,0,321,375,V
19/12/2004,"Fluminense","Palmeiras",0.466667,0.466667,0.6,0.733333,340,278,E
19/12/2004,"Vitória","PontePreta",0.466667,0.133333,0.4,0.333333,141,245,D
19/12/2004,"Goiás","SãoPaulo",0.866667,0.0666667,0.866667,0.466667,344,431,V
19/12/2004,"Guarani","Grêmio",0.6,0.4,0.266667,0,143,265,V
19/12/2004,"AtléticoMG","SãoCaetano",0.533333,0.2,0.8,0.2,267,287,V
19/12/2004,"Santos","Vasco",1,0.6,0.6,0.2,415,309,V
19/12/2004,"AtléticoPR","Botafogo",0.733333,0.466667,0.666667,0.133333,345,219,E
19/12/2004,"Corinthians","Figueirense",0.733333,0.466667,0.8,0.2,358,325,V
23/04/2005,"SãoCaetano","Palmeiras",0.0666667,0,0,0.0666667,287,278,E
23/04/2005,"Paraná","Goiás",0,0,0,0.2,309,344,D
23/04/2005,"Flamengo","Cruzeiro",0.0666667,0,0,0.0666667,321,375,E
23/04/2005,"AtléticoMG","Figueirense",0.2,0,0,0,267,325,V
24/04/2005,"Corinthians","Juventude",0.0666667,0,0,0.0666667,358,308,E
24/04/2005,"Santos","Paysandu",0.2,0,0,0,415,180,V
24/04/2005,"AtléticoPR","PontePreta",0,0,0,0.2,345,245,D
24/04/2005,"Internacional","Botafogo",0,0,0,0.2,371,219,D
24/04/2005,"Fortaleza","Coritiba",0,0,0,0.2,143,220,D
24/04/2005,"Fluminense","SãoPaulo",0.2,0,0,0,340,431,V
24/04/2005,"Brasiliense","Vasco",0.0666667,0,0,0.0666667,42,309,E
30/04/2005,"SãoPaulo","Paraná",0.0666667,0,0,0.0666667,431,309,E
30/04/2005,"PontePreta","AtléticoMG",0.0666667,0.2,0.2,0.0666667,245,267,E
30/04/2005,"Palmeiras","Brasiliense",0.2,0.0666667,0.0666667,0,278,42,V
30/04/2005,"Vasco","Fortaleza",0.0666667,0.0666667,0,0.0666667,309,143,E
30/04/2005,"Goiás","SãoCaetano",0.0666667,0.2,0.0666667,0.0666667,344,287,E
01/05/2005,"Coritiba","Santos",0,0.2,0.2,0.2,220,415,D
01/05/2005,"Juventude","AtléticoPR",0.2,0.0666667,0,0,308,345,V
01/05/2005,"Figueirense","Flamengo",0,0,0.0666667,0.2,325,321,D
01/05/2005,"Paysandu","Fluminense",0,0,0.2,0.2,180,340,D
01/05/2005,"Botafogo","Corinthians",0.2,0.2,0.0666667,0,219,358,V
01/05/2005,"Cruzeiro","Internacional",0.2,0.0666667,0,0,375,371,V
07/05/2005,"Santos","AtléticoPR",0.4,0.2,0,0,415,345,V
07/05/2005,"Goiás","Figueirense",0.133333,0.2,0,0.0666667,344,325,E
07/05/2005,"Paraná","Juventude",0.0666667,0.0666667,0.2,0.133333,309,308,E
07/05/2005,"PontePreta","Paysandu",0.266667,0.2,0,0,245,180,V
08/05/2005,"Corinthians","SãoPaulo",0.0666667,0,0.0666667,0.2,358,431,D
08/05/2005,"Coritiba","Palmeiras",0.2,0.2,0.2,0.0666667,220,278,V
08/05/2005,"SãoCaetano","Fortaleza",0.266667,0.0666667,0,0.0666667,287,143,V
08/05/2005,"AtléticoMG","Brasiliense",0.2,0.0666667,0.0666667,0.2,267,42,D
08/05/2005,"Internacional","Flamengo",0.2,0,0.0666667,0.2,371,321,V
08/05/2005,"Vasco","Botafogo",0.0666667,0.0666667,0.2,0.4,309,219,D
08/05/2005,"Fluminense","Cruzeiro",0.4,0.2,0.2,0.0666667,340,375,V
14/05/2005,"SãoPaulo","Coritiba",0.266667,0.2,0.2,0.2,431,220,V
14/05/2005,"Fortaleza","PontePreta",0.2,0.0666667,0.266667,0.2,143,245,V
14/05/2005,"Figueirense","Internacional",0,0.0666667,0.2,0.2,325,371,D
14/05/2005,"Botafogo","AtléticoMG",0.4,0.4,0.2,0.0666667,219,267,V
15/05/2005,"AtléticoPR","Corinthians",0,0,0.0666667,0.2,345,358,D
15/05/2005,"Juventude","Vasco",0.4,0.133333,0.0666667,0.0666667,308,309,V
15/05/2005,"Paysandu","SãoCaetano",0.2,0,0.266667,0.0666667,180,287,V
15/05/2005,"Flamengo","Santos",0.266667,0.2,0.4,0.2,321,415,V
15/05/2005,"Cruzeiro","Goiás",0.4,0.0666667,0.133333,0.2,375,344,V
15/05/2005,"Palmeiras","Paraná",0.2,0.0666667,0.0666667,0.266667,278,309,D
15/05/2005,"Brasiliense","Fluminense",0.0666667,0.2,0.4,0.4,42,340,D
21/05/2005,"Juventude","Paysandu",0.6,0.133333,0.2,0,308,180,V
21/05/2005,"Paraná","PontePreta",0.133333,0.266667,0.266667,0.266667,309,245,E
21/05/2005,"Fortaleza","Brasiliense",0.4,0.0666667,0.0666667,0.2,143,42,V
21/05/2005,"Fluminense","Coritiba",0.4,0.4,0.2,0.4,340,220,D
21/05/2005,"Goiás","Botafogo",0.333333,0.2,0.4,0.4,344,219,V
22/05/2005,"Corinthians","Figueirense",0.266667,0.2,0,0.0666667,358,325,V
22/05/2005,"SãoCaetano","Flamengo",0.466667,0.0666667,0.266667,0.2,287,321,V
22/05/2005,"Santos","AtléticoMG",0.6,0.2,0.2,0.0666667,415,267,V
22/05/2005,"AtléticoPR","Internacional",0,0,0.2,0.4,345,371,D
22/05/2005,"Vasco","SãoPaulo",0.266667,0.0666667,0.266667,0.2,309,431,V
22/05/2005,"Cruzeiro","Palmeiras",0.6,0.0666667,0.2,0.0666667,375,278,V
28/05/2005,"SãoPaulo","Cruzeiro",0.333333,0.2,0.6,0.133333,431,375,E
28/05/2005,"Paysandu","Goiás",0.4,0,0.333333,0.2,180,344,V
28/05/2005,"Figueirense","SãoCaetano",0.2,0.0666667,0.466667,0.0666667,325,287,V
29/05/2005,"Coritiba","Juventude",0.2,0.4,0.6,0.333333,220,308,D
29/05/2005,"AtléticoMG","Corinthians",0.2,0.0666667,0.266667,0.4,267,358,D
29/05/2005,"Internacional","Fortaleza",0.4,0.4,0.4,0.0666667,371,143,V
29/05/2005,"PontePreta","Vasco",0.466667,0.266667,0.266667,0.0666667,245,309,V
29/05/2005,"Flamengo","Fluminense",0.333333,0.2,0.4,0.466667,321,340,E
29/05/2005,"Botafogo","AtléticoPR",0.6,0.4,0,0,219,345,V
29/05/2005,"Palmeiras","Santos",0.4,0.0666667,0.6,0.2,278,415,V
29/05/2005,"Brasiliense","Paraná",0.266667,0.2,0.133333,0.266667,42,309,V
11/06/2005,"SãoCaetano","Brasiliense",0.666667,0.0666667,0.266667,0.2,287,42,V
11/06/2005,"AtléticoPR","Figueirense",0.0666667,0,0.2,0.133333,345,325,E
11/06/2005,"Paraná","Fortaleza",0.333333,0.266667,0.4,0.0666667,309,143,V
11/06/2005,"Cruzeiro","PontePreta",0.6,0.133333,0.466667,0.466667,375,245,D
11/06/2005,"Botafogo","Juventude",0.8,0.4,0.6,0.333333,219,308,V
11/06/2005,"Goiás","Palmeiras",0.533333,0.2,0.4,0.0666667,344,278,V
12/06/2005,"Corinthians","Flamengo",0.466667,0.4,0.333333,0.2,358,321,V
12/06/2005,"Santos","Fluminense",0.666667,0.2,0.4,0.533333,415,340,E
12/06/2005,"Internacional","AtléticoMG",0.466667,0.4,0.2,0.133333,371,267,E
12/06/2005,"Paysandu","SãoPaulo",0.466667,0,0.333333,0.266667,180,431,E
12/06/2005,"Vasco","Coritiba",0.333333,0.0666667,0.2,0.466667,309,220,E
18/06/2005,"AtléticoMG","SãoCaetano",0.2,0.133333,0.666667,0.266667,267,287,D
18/06/2005,"Figueirense","Paysandu",0.266667,0.133333,0.466667,0.0666667,325,180,E
18/06/2005,"Palmeiras","Vasco",0.6,0.0666667,0.333333,0.0666667,278,309,V
18/06/2005,"Brasiliense","Corinthians",0.266667,0.2,0.466667,0.6,42,358,D
18/06/2005,"PontePreta","Goiás",0.666667,0.466667,0.533333,0.2,245,344,V
18/06/2005,"Flamengo","AtléticoPR",0.4,0.2,0.0666667,0.0666667,321,345,E
19/06/2005,"Coritiba","Paraná",0.4,0.466667,0.333333,0.266667,220,309,V
19/06/2005,"SãoPaulo","Botafogo",0.533333,0.266667,0.8,0.4,431,219,V
19/06/2005,"Juventude","Cruzeiro",0.666667,0.333333,0.6,0.2,308,375,E
19/06/2005,"Fortaleza","Santos",0.466667,0.0666667,0.666667,0.266667,143,415,E
19/06/2005,"Fluminense","Internacional",0.6,0.533333,0.466667,0.4,340,371,V
25/06/2005,"SãoPaulo","Internacional",0.533333,0.266667,0.466667,0.6,431,371,D
25/06/2005,"Juventude","PontePreta",0.666667,0.333333,0.666667,0.666667,308,245,D
25/06/2005,"Paraná","AtléticoMG",0.533333,0.266667,0.2,0.133333,309,267,V
25/06/2005,"Flamengo","Brasiliense",0.4,0.2,0.266667,0.4,321,42,D
26/06/2005,"Corinthians","Fluminense",0.466667,0.6,0.6,0.733333,358,340,D
26/06/2005,"SãoCaetano","Santos",0.666667,0.266667,0.666667,0.466667,287,415,D
26/06/2005,"AtléticoPR","Fortaleza",0.133333,0.0666667,0.466667,0.133333,345,143,E
26/06/2005,"Paysandu","Palmeiras",0.666667,0.0666667,0.6,0.0666667,180,278,V
26/06/2005,"Botafogo","Figueirense",0.8,0.4,0.266667,0.333333,219,325,D
26/06/2005,"Cruzeiro","Vasco",0.666667,0.2,0.333333,0.133333,375,309,E
26/06/2005,"Goiás","Coritiba",0.733333,0.2,0.4,0.466667,344,220,V
02/07/2005,"Coritiba","Paysandu",0.6,0.466667,0.666667,0.0666667,220,180,V
02/07/2005,"PontePreta","SãoPaulo",0.866667,0.666667,0.533333,0.266667,245,431,V
02/07/2005,"Vasco","Goiás",0.333333,0.133333,0.733333,0.4,309,344,D
02/07/2005,"Fluminense","Paraná",0.6,0.733333,0.533333,0.466667,340,309,D
03/07/2005,"Santos","Juventude",0.733333,0.466667,0.666667,0.4,415,308,E
03/07/2005,"AtléticoMG","Flamengo",0.4,0.133333,0.4,0.2,267,321,V
03/07/2005,"Internacional","SãoCaetano",0.666667,0.6,0.666667,0.266667,371,287,V
03/07/2005,"Figueirense","Cruzeiro",0.333333,0.333333,0.666667,0.266667,325,375,E
03/07/2005,"Fortaleza","Corinthians",0.666667,0.133333,0.466667,0.6,143,358,V
03/07/2005,"Palmeiras","Botafogo",0.8,0.0666667,0.8,0.4,278,219,V
03/07/2005,"Brasiliense","AtléticoPR",0.466667,0.4,0.133333,0.0666667,42,345,V
09/07/2005,"SãoCaetano","PontePreta",0.8,0.266667,0.866667,0.466667,287,245,V
09/07/2005,"SãoPaulo","Flamengo",0.666667,0.266667,0.4,0,431,321,V
09/07/2005,"Juventude","Brasiliense",0.666667,0.4,0.466667,0.4,308,42,V
09/07/2005,"Paraná","Figueirense",0.733333,0.466667,0.333333,0.333333,309,325,V
09/07/2005,"Paysandu","Fortaleza",0.666667,0.0666667,0.666667,0.266667,180,143,D
10/07/2005,"Corinthians","Palmeiras",0.6,0.6,0.8,0,358,278,V
10/07/2005,"AtléticoPR","Coritiba",0.333333,0.0666667,0.6,0.266667,345,220,V
10/07/2005,"Vasco","Internacional",0.266667,0.133333,0.666667,0.8,309,371,D
10/07/2005,"Botafogo","Fluminense",0.6,0.4,0.6,0.733333,219,340,D
10/07/2005,"Cruzeiro","AtléticoMG",0.666667,0.266667,0.4,0.0666667,375,267,V
10/07/2005,"Goiás","Santos",0.666667,0.4,0.733333,0.466667,344,415,D
16/07/2005,"PontePreta","Figueirense",1,0.466667,0.333333,0.266667,245,325,V
16/07/2005,"Paysandu","Cruzeiro",0.466667,0.0666667,0.666667,0.4,180,375,D
16/07/2005,"Goiás","Brasiliense",0.6,0.4,0.466667,0.4,344,42,D
16/07/2005,"Paraná","Corinthians",0.666667,0.466667,0.6,0.8,309,358,D
16/07/2005,"Fluminense","SãoCaetano",0.4,0.733333,0.8,0.4,340,287,D
17/07/2005,"Coritiba","Botafogo",0.6,0.266667,0.6,0.4,220,219,D
17/07/2005,"Santos","SãoPaulo",0.733333,0.466667,0.666667,0.266667,415,431,V
17/07/2005,"AtléticoMG","AtléticoPR",0.2,0.0666667,0.333333,0.266667,267,345,D
17/07/2005,"Internacional","Juventude",0.866667,0.8,0.666667,0.333333,371,308,V
17/07/2005,"Flamengo","Vasco",0.533333,0,0.266667,0.0666667,321,309,V
17/07/2005,"Palmeiras","Fortaleza",0.6,0,0.666667,0.466667,278,143,D
20/07/2005,"SãoCaetano","Paraná",0.666667,0.4,0.666667,0.466667,287,309,E
20/07/2005,"Santos","Vasco",0.533333,0.466667,0.266667,0.266667,415,309,D
20/07/2005,"AtléticoPR","Fluminense",0.533333,0.266667,0.4,0.533333,345,340,V
20/07/2005,"Internacional","Goiás",0.666667,0.8,0.6,0.4,371,344,D
20/07/2005,"Figueirense","Palmeiras",0.333333,0.266667,0.6,0.2,325,278,D
20/07/2005,"Fortaleza","AtléticoMG",0.666667,0.466667,0.2,0.266667,143,267,D
20/07/2005,"Botafogo","PontePreta",0.6,0.4,1,0.466667,219,245,V
20/07/2005,"Brasiliense","SãoPaulo",0.466667,0.4,0.666667,0.133333,42,431,E
21/07/2005,"Corinthians","Paysandu",0.8,0.8,0.466667,0.0666667,358,180,V
21/07/2005,"Cruzeiro","Coritiba",0.533333,0.4,0.6,0.333333,375,220,E
21/07/2005,"Flamengo","Juventude",0.333333,0,0.666667,0.466667,321,308,D
22/07/2005,"SãoPaulo","SãoCaetano",0.466667,0.133333,0.666667,0.6,431,287,D
22/07/2005,"Paraná","AtléticoPR",0.8,0.466667,0.533333,0.266667,309,345,V
22/07/2005,"Goiás","Fortaleza",0.6,0.4,0.666667,0.466667,344,143,V
22/07/2005,"Botafogo","Brasiliense",0.466667,0.4,0.466667,0.466667,219,42,E
24/07/2005,"Coritiba","Flamengo",0.6,0.333333,0.333333,0,220,321,V
24/07/2005,"Juventude","Figueirense",0.466667,0.466667,0.333333,0.466667,308,325,D
24/07/2005,"PontePreta","Fluminense",1,0.466667,0.4,0.466667,245,340,V
24/07/2005,"Paysandu","Internacional",0.266667,0.0666667,0.666667,0.8,180,371,D
24/07/2005,"Vasco","Corinthians",0.266667,0.266667,0.8,0.8,309,358,D
24/07/2005,"Cruzeiro","Santos",0.533333,0.4,0.533333,0.466667,375,415,V
24/07/2005,"Palmeiras","AtléticoMG",0.8,0.2,0.2,0.266667,278,267,V
27/07/2005,"Corinthians","Cruzeiro",0.8,0.8,0.533333,0.4,358,375,V
27/07/2005,"SãoCaetano","Botafogo",0.466667,0.6,0.466667,0.4,287,219,D
27/07/2005,"Santos","PontePreta",0.333333,0.466667,1,0.6,415,245,D
27/07/2005,"AtléticoMG","SãoPaulo",0.266667,0.266667,0.466667,0.2,267,431,E
27/07/2005,"AtléticoPR","Vasco",0.733333,0.266667,0.266667,0.266667,345,309,V
27/07/2005,"Fortaleza","Juventude",0.666667,0.466667,0.466667,0.266667,143,308,V
27/07/2005,"Fluminense","Goiás",0.266667,0.466667,0.6,0.466667,340,344,E
28/07/2005,"Internacional","Paraná",0.466667,0.8,0.8,0.466667,371,309,D
28/07/2005,"Figueirense","Coritiba",0.4,0.466667,0.6,0.2,325,220,E
28/07/2005,"Flamengo","Palmeiras",0.333333,0,0.8,0.266667,321,278,E
28/07/2005,"Brasiliense","Paysandu",0.533333,0.466667,0.266667,0.133333,42,180,E
30/07/2005,"Vasco","SãoCaetano",0.266667,0.266667,0.466667,0.6,309,287,V
30/07/2005,"Cruzeiro","Fortaleza",0.733333,0.4,0.666667,0.466667,375,143,V
30/07/2005,"Goiás","AtléticoMG",0.6,0.466667,0.266667,0.2,344,267,V
31/07/2005,"Coritiba","Brasiliense",0.666667,0.2,0.533333,0.533333,220,42,E
31/07/2005,"Santos","Corinthians",0.466667,0.466667,0.8,0.6,415,358,V
31/07/2005,"Juventude","SãoPaulo",0.466667,0.266667,0.466667,0.133333,308,431,V
31/07/2005,"Figueirense","Fluminense",0.266667,0.466667,0.266667,0.466667,325,340,E
31/07/2005,"PontePreta","Internacional",0.866667,0.6,0.466667,0.666667,245,371,E
31/07/2005,"Paysandu","Paraná",0.2,0.133333,0.8,0.666667,180,309,D
31/07/2005,"Botafogo","Flamengo",0.266667,0.4,0.333333,0.2,219,321,D
31/07/2005,"Palmeiras","AtléticoPR",0.666667,0.266667,0.733333,0.333333,278,345,E
03/08/2005,"Corinthians","Coritiba",0.8,0.6,0.666667,0.133333,358,220,V
03/08/2005,"SãoCaetano","Juventude",0.333333,0.6,0.466667,0.333333,287,308,E
03/08/2005,"AtléticoMG","Paysandu",0.333333,0.2,0.2,0.2,267,180,E
03/08/2005,"AtléticoPR","Goiás",0.866667,0.333333,0.6,0.466667,345,344,V
03/08/2005,"Internacional","Santos",0.4,0.666667,0.466667,0.666667,371,415,D
03/08/2005,"Paraná","Botafogo",0.8,0.666667,0.266667,0.4,309,219,V
03/08/2005,"Flamengo","PontePreta",0.466667,0.2,0.866667,0.4,321,245,V
03/08/2005,"Brasiliense","Cruzeiro",0.333333,0.533333,0.733333,0.533333,42,375,D
04/08/2005,"SãoPaulo","Palmeiras",0.466667,0.133333,0.666667,0.333333,431,278,E
04/08/2005,"Fortaleza","Figueirense",0.666667,0.466667,0.266667,0.4,143,325,V
04/08/2005,"Fluminense","Vasco",0.466667,0.466667,0.266667,0.266667,340,309,V
06/08/2005,"Corinthians","SãoCaetano",0.8,0.6,0.333333,0.6,358,287,D
06/08/2005,"AtléticoPR","Cruzeiro",1,0.333333,0.733333,0.466667,345,375,V
06/08/2005,"Botafogo","Paysandu",0.466667,0.4,0.2,0.133333,219,180,V
07/08/2005,"SãoPaulo","Goiás",0.266667,0.133333,0.6,0.666667,431,344,D
